date,team,opponent,goals_for,goals_against,goal_diff,result,tournament,neutral,outcome,days_since_last_match,rolling_goal_diff_5,win,rolling_win_rate_5,ewa_win_rate,ewa_goal_diff,tournament_weight,team_elo,opponent_elo,elo_diff,opp_elo_strength_5,win_vs_strong,rolling_win_vs_strong_5,rolling_goal_diff_std_5,rolling_win_rate_std_5,ewa_win_rate_momentum,ewa_goal_diff_momentum
2026-03-27,South Africa,Panama,1,1,0,0,Friendly,False,1,82.0,0.4,0,0.6,0.4551548383365043,0.13833056601454233,1.0,1531.0,1742.0,-211.0,1518.2,0.0,0.5,1.3416407864998738,0.5477225575051661,-0.06367721528132486,-1.130867169658388
2026-03-31,South Africa,Panama,1,2,-1,-1,Friendly,False,0,4.0,0.0,0,0.4,0.30343655889100285,0.09222037734302822,1.0,1531.0,1742.0,-211.0,1562.0,0.0,0.25,1.0,0.5477225575051661,-0.37578481018754983,-1.4205781131055923
2026-05-29,South Africa,Nicaragua,0,0,0,0,Friendly,False,1,59.0,-0.4,0,0.2,0.20229103926066858,-0.2718530817713145,1.0,1531.0,1328.0,203.0,1597.2,,0.0,0.8944271909999161,0.4472135954999579,-0.5838565401250332,-1.613718742070395
2026-06-06,South Africa,Jamaica,1,0,1,1,Friendly,True,2,8.0,-0.2,1,0.2,0.13486069284044572,-0.181235387847543,1.0,1531.0,1527.0,4.0,1544.6,1.0,0.0,0.8366600265340757,0.4472135954999579,-0.38923769341668885,-0.7424791613802633
2008-03-26,South Korea,North Korea,0,0,0,0,World Cup qualifier,True,1,,0.8,0,0.4,0.28436018957345977,0.5497630331753555,4.0,1711.0,1504.0,207.0,,0.0,0.4,,,,
2008-05-31,South Korea,Jordan,2,2,0,0,World Cup qualifier,False,1,66.0,1.0,0,0.4,0.18045112781954895,0.3488721804511279,4.0,1659.0,1521.0,138.0,,0.0,0.4,,,,
2008-06-07,South Korea,Jordan,1,0,1,1,World Cup qualifier,False,2,7.0,0.2,1,0.2,0.11656143759106369,0.2253521126760564,4.0,1659.0,1521.0,138.0,,1.0,0.0,,,,
2008-06-14,South Korea,Turkmenistan,3,1,2,1,World Cup qualifier,False,2,7.0,0.2,1,0.2,0.42299762093576526,0.4940523394131641,4.0,1659.0,1422.0,237.0,,,0.3333333333333333,,,,
2008-06-22,South Korea,North Korea,0,0,0,0,World Cup qualifier,False,1,8.0,0.6,0,0.4,0.6204684158364197,1.0094413436962077,4.0,1659.0,1504.0,155.0,,0.0,0.3333333333333333,,,,
2008-09-05,South Korea,Jordan,1,0,1,1,Friendly,False,2,75.0,0.6,1,0.4,0.4099956915122792,0.6670228349849203,1.0,1659.0,1521.0,138.0,1494.4,1.0,0.25,0.8944271909999159,0.5477225575051661,0.12563550193881945,0.11725980180956486
2008-09-10,South Korea,North Korea,1,1,0,0,World Cup qualifier,True,1,5.0,0.8,0,0.6,0.6089640717536936,0.7793134169812506,4.0,1659.0,1529.0,130.0,1497.8,0.0,0.5,0.8366600265340756,0.5477225575051661,0.42851294393414463,0.4304412365301227
2008-10-11,South Korea,Uzbekistan,3,0,3,1,Friendly,False,2,31.0,0.8,1,0.6,0.4043993969792072,0.5175245806824754,1.0,1659.0,1567.0,92.0,1499.4,1.0,0.5,0.8366600265340756,0.5477225575051661,0.2878379593881435,0.29217246800641905
2008-10-15,South Korea,United Arab Emirates,4,1,3,1,World Cup qualifier,False,2,4.0,1.2,1,0.6,0.6039583111357133,1.3492901910371842,4.0,1689.0,1408.0,281.0,1508.6,,0.5,1.3038404810405297,0.5477225575051661,0.18096069019994804,0.85523785162402
2008-11-14,South Korea,Qatar,1,1,0,0,Friendly,False,1,30.0,1.4,0,0.6,0.7364259737317178,1.9014181012192168,1.0,1689.0,1523.0,166.0,1505.8,0.0,0.5,1.51657508881031,0.5477225575051661,0.11595755789529816,0.8919767575230091
2008-11-19,South Korea,Saudi Arabia,2,0,2,1,World Cup qualifier,False,2,5.0,1.4,1,0.6,0.4903887842944247,1.2661613581706634,4.0,1689.0,1597.0,92.0,1509.6,1.0,0.5,1.51657508881031,0.5477225575051661,0.08039309278214546,0.5991385231857431
2009-02-01,South Korea,Syria,1,1,0,0,Friendly,True,1,74.0,1.6,0,0.6,0.6605182011617409,1.5111472147638556,1.0,1689.0,1498.0,191.0,1524.8,,0.5,1.51657508881031,0.5477225575051661,0.05155412940804727,0.731833797782605
2009-02-04,South Korea,Bahrain,2,2,0,0,Friendly,True,1,3.0,1.6,0,0.6,0.4401217740538921,1.0069197061469104,1.0,1689.0,1531.0,158.0,1518.6,0.0,0.6666666666666666,1.51657508881031,0.5477225575051661,0.0357223770746849,0.489395125464435
2009-02-11,South Korea,Iran,1,1,0,0,World Cup qualifier,False,1,7.0,1.0,0,0.4,0.29331518089839964,0.671052543113852,4.0,1689.0,1790.0,-101.0,1511.4,0.0,0.3333333333333333,1.4142135623730951,0.5477225575051661,-0.31064313023731366,-0.6782376479233322
2009-03-28,South Korea,Iraq,2,1,1,1,Friendly,False,2,45.0,0.4,1,0.2,0.19549932988759075,0.44726741417302973,1.0,1689.0,1603.0,86.0,1587.8,1.0,0.25,0.8944271909999159,0.4472135954999579,-0.540926643844127,-1.454150687046187
2009-04-01,South Korea,North Korea,1,0,1,1,World Cup qualifier,False,2,4.0,0.6,1,0.4,0.4637468896542095,0.6315670336262503,4.0,1689.0,1556.0,133.0,1603.8,1.0,0.5,0.8944271909999159,0.5477225575051661,-0.026641894640215158,-0.6345943245444131
2009-06-02,South Korea,Oman,0,0,0,0,Friendly,True,1,62.0,0.4,0,0.4,0.6425337706622192,0.754402649210869,1.0,1689.0,1592.0,97.0,1595.6,0.0,0.5,0.5477225575051662,0.5477225575051661,-0.017984430499521697,-0.7567445655529866
2009-06-06,South Korea,United Arab Emirates,2,0,2,1,World Cup qualifier,False,2,4.0,0.4,1,0.4,0.4283272168637689,0.5029014845369367,4.0,1689.0,1408.0,281.0,1614.4,,0.4,0.5477225575051662,0.5477225575051661,-0.011794557190123178,-0.5040182216099737
2009-06-10,South Korea,Saudi Arabia,0,0,0,0,World Cup qualifier,False,1,4.0,0.8,0,0.6,0.6189017923496776,1.0019787932024564,4.0,1689.0,1597.0,92.0,1589.8,0.0,0.5,0.8366600265340756,0.5477225575051661,0.32558661145127793,0.33092625008860443
2009-06-17,South Korea,Iran,1,1,0,0,World Cup qualifier,False,1,7.0,0.8,0,0.6,0.4125889392577477,0.6679660207100949,4.0,1689.0,1790.0,-101.0,1551.2,0.0,0.5,0.8366600265340756,0.5477225575051661,0.21708960937015695,0.2206986065370652
2009-08-12,South Korea,Paraguay,1,0,1,1,Friendly,False,2,56.0,0.6,1,0.4,0.27505384615613115,0.44530186249889275,1.0,1689.0,1849.0,-160.0,1588.6,1.0,0.25,0.8944271909999159,0.5477225575051661,-0.18869304349807836,-0.18626517112735758
2009-09-05,South Korea,Australia,3,1,2,1,Friendly,False,2,24.0,0.6,1,0.4,0.5167089441415091,0.630206123400739,1.0,1689.0,1744.0,-55.0,1647.2,1.0,0.25,0.8944271909999159,0.5477225575051661,-0.12582482652071003,-0.12419652581012997
2009-10-14,South Korea,Senegal,2,0,2,1,Friendly,False,2,39.0,1.0,1,0.6,0.6778087982708064,1.0868121189645377,1.0,1689.0,1601.0,88.0,1677.6,1.0,0.5,1.0,0.5477225575051661,0.24948158140703752,0.5839106344276009
2009-11-14,South Korea,Denmark,0,0,0,0,Friendly,False,1,31.0,1.0,0,0.6,0.7852071257219644,1.3912116511228023,1.0,1689.0,1818.0,-129.0,1716.2,0.0,0.6,1.0,0.5477225575051661,0.1663053333722868,0.3892328579203459
2009-11-18,South Korea,Serbia,0,1,-1,-1,Friendly,True,0,4.0,1.0,0,0.6,0.5234693696670619,0.9274708064029921,1.0,1689.0,1768.0,-79.0,1760.4,0.0,0.6,1.0,0.5477225575051661,0.11088043040931422,0.25950478569289714
2010-01-09,South Korea,Zambia,2,4,-2,-1,Friendly,True,0,52.0,0.8,0,0.6,0.34897866979245595,0.28497718693669977,1.0,1689.0,1537.0,152.0,1756.0,0.0,0.6,1.3038404810405297,0.5477225575051661,0.0739248236363248,-0.160324675562193
2010-01-18,South Korea,Finland,2,0,2,1,Friendly,True,2,9.0,0.2,1,0.4,0.23265204209202373,-0.47668452346767753,1.0,1689.0,1677.0,12.0,1693.6,1.0,0.4,1.7888543819998317,0.5477225575051661,-0.2840569020494854,-1.1068906468684165
2010-01-22,South Korea,Latvia,1,0,1,1,Friendly,True,2,4.0,0.2,1,0.4,0.4884352875875437,0.3488788978623093,1.0,1689.0,1526.0,163.0,1680.2,1.0,0.4,1.7888543819998317,0.5477225575051661,-0.18937351068326275,-0.7379332211022284
2010-02-07,South Korea,Hong Kong,5,0,5,1,East Asian Championship,True,2,16.0,0.0,1,0.4,0.6589571218843103,0.5659196006157305,2.0,1689.0,1232.0,457.0,1665.2,,0.4,1.5811388300841898,0.5477225575051661,-0.12625000383765406,-0.8252920505070718
2010-02-10,South Korea,China,0,3,-3,-1,East Asian Championship,True,0,3.0,1.0,0,0.6,0.7726381983638848,2.043947922989882,2.0,1689.0,1611.0,78.0,1548.0,0.0,0.5,2.7386127875258306,0.5477225575051661,0.24916882869682289,1.11647711658689
2010-02-14,South Korea,Japan,3,1,2,1,East Asian Championship,False,2,4.0,0.6,1,0.6,0.5150919553697488,0.3626307939960681,2.0,1689.0,1749.0,-60.0,1516.6,1.0,0.5,3.2093613071762426,0.5477225575051661,0.16611328557729288,0.07765360705936836
2010-03-03,South Korea,Ivory Coast,2,0,2,1,Friendly,True,2,17.0,1.4,1,0.8,0.6767280442501264,0.9084207792157404,1.0,1689.0,1745.0,-56.0,1559.0,1.0,0.75,2.8809720581775866,0.4472135954999579,0.4440760021581027,1.385105302683418
2010-05-16,South Korea,Ecuador,2,0,2,1,Friendly,False,2,74.0,1.4,1,0.8,0.7844853957239061,1.2722806305371304,1.0,1689.0,1719.0,-30.0,1572.6,1.0,0.75,2.8809720581775866,0.4472135954999579,0.2960501081363624,0.9234017326748211
2010-05-24,South Korea,Japan,2,0,2,1,Friendly,False,2,8.0,1.6,1,0.8,0.856323611767262,1.5148538030513947,1.0,1689.0,1749.0,-60.0,1611.2,1.0,0.75,2.8809720581775866,0.4472135954999579,0.1973664898829517,0.9489342024356642
2010-05-30,South Korea,Belarus,0,1,-1,-1,Friendly,True,0,6.0,1.0,0,0.8,0.9042157476750585,1.6765692239720256,1.0,1689.0,1579.0,110.0,1714.6,0.0,0.8,2.23606797749979,0.4472135954999579,0.1315775493111737,-0.36737869901785647
2010-06-03,South Korea,Spain,0,1,-1,-1,Friendly,True,0,4.0,1.4,0,0.8,0.602810471191631,0.7843794019603978,1.0,1689.0,2098.0,-409.0,1708.2,0.0,0.8,1.3416407864998738,0.4472135954999579,0.08771851582188217,0.42174860796432967
2010-06-12,South Korea,Greece,2,0,2,1,World Cup,True,2,9.0,0.8,1,0.6,0.4018736353462403,0.18958623211243716,5.0,1689.0,1769.0,-80.0,1778.0,1.0,0.6,1.6431676725154982,0.5477225575051661,-0.2748544089038861,-0.7188345471033032
2010-06-17,South Korea,Argentina,1,4,-3,-1,World Cup,True,0,5.0,0.8,0,0.6,0.601249098244633,0.7930575123312117,5.0,1689.0,1968.0,-279.0,1782.8,0.0,0.6,1.6431676725154984,0.5477225575051661,-0.18323629747927306,-0.4792231182059187
2010-06-22,South Korea,Nigeria,2,2,0,0,World Cup,True,1,5.0,-0.2,0,0.4,0.4008327267926588,-0.47129502565924225,5.0,1689.0,1735.0,-46.0,1832.6,0.0,0.4,2.16794833886788,0.5477225575051661,-0.4554908849746032,-1.986148828710637
2010-06-26,South Korea,Uruguay,1,2,-1,-1,World Cup,True,0,4.0,-0.6,0,0.2,0.26722181547491486,-0.3141966809663853,5.0,1689.0,1808.0,-119.0,1829.8,0.0,0.2,1.8165902124584947,0.4472135954999579,-0.6369939322001437,-1.990765904938411
2010-08-11,South Korea,Nigeria,2,1,1,1,Friendly,False,2,46.0,-0.6,1,0.2,0.17814787592245096,-0.5427977900334472,1.0,1689.0,1735.0,-46.0,1875.6,1.0,0.2,1.8165902124584947,0.4472135954999579,-0.42466259526918004,-1.327177191993845
2010-09-07,South Korea,Iran,0,1,-1,-1,Friendly,False,0,27.0,-0.2,0,0.4,0.452098586123377,-0.028531855939199914,1.0,1689.0,1790.0,-101.0,1803.0,0.0,0.4,1.9235384061671343,0.5477225575051661,0.05022495077713668,-0.21811808805163707
2010-10-12,South Korea,Japan,0,0,0,0,Friendly,False,1,35.0,-0.8,0,0.2,0.3013990566179157,-0.35235457234016215,1.0,1689.0,1785.0,-96.0,1807.2,0.0,0.2,1.4832396974191324,0.4472135954999579,-0.2998500416267173,-1.1454120846713738
2010-12-30,South Korea,Syria,1,0,1,1,Friendly,True,2,79.0,-0.2,1,0.2,0.20093270405742428,-0.234903047812319,1.0,1689.0,1536.0,153.0,1770.6,1.0,0.2,0.836660026534075,0.4472135954999579,-0.19990002273523452,0.23639197784692326
2011-01-10,South Korea,Bahrain,2,1,1,1,Asian Cup,True,2,11.0,0.0,1,0.4,0.4672884699982162,0.17673130242682078,2.0,1689.0,1520.0,169.0,1730.8,1.0,0.4,0.9999999999999996,0.5477225575051661,0.20006665452330136,0.4909279833932061
2011-01-14,South Korea,Australia,1,1,0,0,Asian Cup,True,1,4.0,0.4,0,0.6,0.6448589802772997,0.45115420204826573,2.0,1689.0,1744.0,-55.0,1673.2,0.0,0.6,0.8944271909999154,0.5477225575051661,0.46671110435484875,0.9939519920817129
2011-01-18,South Korea,India,4,1,3,1,Asian Cup,True,2,4.0,0.2,1,0.4,0.4299059866267885,0.3007694678749421,2.0,1689.0,1156.0,533.0,1675.0,,0.4,0.836660026534075,0.5477225575051661,-0.022192599496588472,0.329301323814142
2011-01-22,South Korea,Iran,1,0,1,1,Asian Cup,True,2,4.0,1.0,1,0.6,0.6199373245503175,1.2005129792104472,2.0,1689.0,1790.0,-101.0,1548.2,1.0,0.5,1.2247448713915887,0.5477225575051661,0.31853826793240175,1.5528675515506094
2011-01-25,South Korea,Japan,2,2,0,0,Asian Cup,True,1,3.0,1.2,0,0.8,0.7466248830924154,1.1336753194425728,2.0,1689.0,1785.0,-96.0,1549.2,0.0,0.75,1.0954451150103317,0.4472135954999579,0.5456921790349911,1.368578367254892
2011-01-28,South Korea,Uzbekistan,3,2,1,1,Asian Cup,True,2,3.0,1.0,1,0.6,0.4977499219845105,0.7557835461779803,2.0,1689.0,1555.0,134.0,1599.0,1.0,0.5,1.2247448713915887,0.5477225575051661,0.030461451986294297,0.5790522437511595
2011-02-09,South Korea,Turkey,0,0,0,0,Friendly,False,1,12.0,1.0,0,0.6,0.6651666146909168,0.8371890308021329,1.0,1795.0,1774.0,21.0,1606.0,0.0,0.5,1.2247448713915887,0.5477225575051661,0.02030763441361705,0.3860348287538672
2011-03-25,South Korea,Honduras,4,0,4,1,Friendly,False,2,44.0,1.0,1,0.6,0.44344440976341654,0.5581260204963323,1.0,1795.0,1717.0,78.0,1612.0,1.0,0.5,1.2247448713915887,0.5477225575051661,0.013538423136628008,0.25735655262139023
2011-06-03,South Korea,Serbia,2,1,1,1,Friendly,False,2,70.0,1.2,1,0.6,0.6289629398593065,1.705417347102865,1.0,1795.0,1757.0,38.0,1724.2,1.0,0.6,1.643167672515498,0.5477225575051661,0.009025615308989043,0.5049043678924179
2011-06-07,South Korea,Ghana,2,1,1,1,Friendly,False,2,4.0,1.2,1,0.6,0.7526419599137728,1.4702782313875211,1.0,1795.0,1700.0,95.0,1717.6,1.0,0.6,1.643167672515498,0.5477225575051661,0.006017076821357437,0.3366029119449483
2011-08-10,South Korea,Japan,0,3,-3,-1,Friendly,False,0,64.0,1.4,0,0.8,0.835094639945879,1.313518820918619,1.0,1795.0,1785.0,10.0,1700.6,0.0,0.8,1.5165750888103098,0.4472135954999579,0.33734471796136845,0.5577352747406388
2011-09-02,South Korea,Lebanon,6,0,6,1,World Cup qualifier,False,2,23.0,0.6,1,0.6,0.5567297599563485,-0.124320786093359,4.0,1795.0,1249.0,546.0,1746.6,,0.6,2.5099800796022262,0.5477225575051661,-0.10843685473456821,-0.9615098168954919
2011-09-06,South Korea,Kuwait,1,1,0,0,World Cup qualifier,False,1,4.0,1.8,0,0.8,0.7044865066402446,1.9171194759747745,4.0,1800.0,1609.0,191.0,1641.6,0.0,0.75,3.420526275297414,0.4472135954999579,0.26104209687682806,1.3589934554784422
2011-10-07,South Korea,Poland,2,2,0,0,Friendly,False,1,31.0,1.0,0,0.6,0.469657671090658,1.2780796506421255,1.0,1800.0,1695.0,105.0,1620.0,0.0,0.5,3.24037034920393,0.5477225575051661,-0.15930526876864853,-0.4273376964607396
2011-10-11,South Korea,United Arab Emirates,2,1,1,1,World Cup qualifier,False,2,4.0,0.8,1,0.4,0.3131051140591771,0.8520531004246505,4.0,1797.0,1403.0,394.0,1607.6,,0.25,3.271085446759225,0.5477225575051661,-0.4395368458545957,-0.6182251309628706
2011-11-11,South Korea,United Arab Emirates,2,0,2,1,World Cup qualifier,False,2,31.0,0.8,1,0.4,0.5420700760406815,0.9013687336166986,4.0,1797.0,1403.0,394.0,1548.2,,0.0,3.271085446759225,0.5477225575051661,-0.2930245639051975,-0.4121500873019205
2011-11-15,South Korea,Lebanon,1,2,-1,-1,World Cup qualifier,False,0,4.0,1.8,0,0.6,0.6947133840276677,1.2675791557457774,4.0,1797.0,1226.0,571.0,1471.8,,0.0,2.4899799195977463,0.5477225575051661,0.13798362407131914,1.3918999418391365
2012-02-25,South Korea,Uzbekistan,4,2,2,1,Friendly,False,2,102.0,0.4,1,0.4,0.4631422560178922,0.5117194371620469,1.0,1797.0,1610.0,187.0,1467.2,1.0,0.0,1.1401754250991376,0.5477225575051661,-0.24134425062235237,-1.4054000388127275
2012-02-29,South Korea,Kuwait,2,0,2,1,World Cup qualifier,False,2,4.0,0.8,1,0.6,0.6420948373455463,1.0078129581088209,4.0,1783.0,1569.0,214.0,1467.4,1.0,0.5,1.3038404810405293,0.5477225575051661,0.1724371662548883,-0.2702666925333046
2012-05-30,South Korea,Spain,1,4,-3,-1,Friendly,True,0,91.0,1.2,0,0.8,0.7613965582304909,1.3385419720728984,1.0,1783.0,2119.0,-336.0,1442.2,0.0,1.0,1.3038404810405293,0.4472135954999579,0.4482914441713138,0.48648887164824783
2012-06-08,South Korea,Qatar,4,1,3,1,World Cup qualifier,False,2,9.0,0.4,1,0.6,0.5075977054868144,-0.10763868528575735,4.0,1799.0,1494.0,305.0,1585.4,,0.6666666666666666,2.3021728866442674,0.5477225575051661,-0.03447237055386709,-1.0090074189024558
2012-06-12,South Korea,Lebanon,3,0,3,1,World Cup qualifier,False,2,4.0,0.6,1,0.6,0.6717318036579537,0.9282408764766502,4.0,1799.0,1311.0,488.0,1603.6,,0.6666666666666666,2.5099800796022262,0.5477225575051661,-0.022981580369713983,-0.3393382792691272
2012-08-15,South Korea,Zambia,2,1,1,1,Friendly,False,2,64.0,1.4,1,0.8,0.7811545357720037,1.6188272509846506,1.0,1799.0,1550.0,249.0,1620.6,1.0,0.6666666666666666,2.5099800796022262,0.4472135954999579,0.31801227975411145,1.1071078138226036
2012-09-11,South Korea,Uzbekistan,2,2,0,0,World Cup qualifier,False,1,27.0,1.2,0,0.8,0.8541030238480177,1.4125515006563905,4.0,1798.0,1611.0,187.0,1608.6,0.0,0.6666666666666666,2.4899799195977463,0.4472135954999579,0.21200818650247144,0.4047385425475696
2012-10-16,South Korea,Iran,0,1,-1,-1,World Cup qualifier,False,0,35.0,0.8,0,0.6,0.5694020158986387,0.9417010004375279,4.0,1798.0,1679.0,119.0,1617.0,0.0,0.3333333333333333,2.4899799195977463,0.5477225575051661,-0.1919945423318522,-0.39684097163537047
2012-11-14,South Korea,Australia,1,2,-1,-1,Friendly,False,0,29.0,1.2,0,0.6,0.3796013439324082,0.2944673336249584,1.0,1798.0,1758.0,40.0,1529.0,0.0,0.3333333333333333,1.7888543819998315,0.5477225575051661,-0.1279963615544062,0.40210601891071573
2013-02-06,South Korea,Croatia,0,4,-4,-1,Friendly,True,0,84.0,0.4,0,0.4,0.25306756262159763,-0.13702177758338774,1.0,1798.0,1866.0,-68.0,1581.8,0.0,0.25,1.6733200530681507,0.5477225575051661,-0.4186642410363561,-1.0652626540600378
2013-03-26,South Korea,Qatar,2,1,1,1,World Cup qualifier,False,2,48.0,-1.0,1,0.2,0.16871170841439495,-1.424681185055645,4.0,1798.0,1490.0,308.0,1692.8,,0.2,1.8708286933869704,0.4472135954999579,-0.6124428273576087,-3.0435084360402955
2013-06-04,South Korea,Lebanon,1,1,0,0,World Cup qualifier,False,1,70.0,-1.0,0,0.2,0.4458078056096042,-0.6164541233704077,4.0,1798.0,1327.0,471.0,1680.8,,0.0,1.8708286933869704,0.4472135954999579,-0.4082952182384135,-2.029005624026798
2013-06-11,South Korea,Uzbekistan,1,0,1,1,World Cup qualifier,False,2,7.0,-1.0,1,0.2,0.2972052037397334,-0.41096941558026806,4.0,1798.0,1611.0,187.0,1624.0,1.0,0.0,1.8708286933869704,0.4472135954999579,-0.2721968121589053,-1.352670416017796
2013-06-18,South Korea,Iran,0,1,-1,-1,World Cup qualifier,False,0,7.0,-0.6,0,0.4,0.5314701358264918,0.05935372294649364,4.0,1798.0,1679.0,119.0,1610.4,0.0,0.3333333333333333,2.073644135332772,0.5477225575051661,0.15186879189408364,-0.23511361067846479
2013-07-20,South Korea,Australia,0,0,0,0,East Asian Championship,False,1,32.0,-0.6,0,0.4,0.3543134238843265,-0.2937641847023404,2.0,1798.0,1758.0,40.0,1594.6,0.0,0.3333333333333333,2.073644135332772,0.5477225575051661,0.10124586126272889,-0.15674240711895265
2013-07-24,South Korea,China,0,0,0,0,East Asian Championship,False,1,4.0,0.2,0,0.4,0.23620894925621708,-0.19584278980155975,2.0,1798.0,1636.0,162.0,1573.0,0.0,0.3333333333333333,0.836660026534075,0.5477225575051661,0.06749724084182213,1.2288383952540851
2013-07-28,South Korea,Japan,1,2,-1,-1,East Asian Championship,False,0,4.0,0.0,0,0.2,0.15747263283747778,-0.13056185986770627,2.0,1798.0,1801.0,-3.0,1602.2,0.0,0.25,0.7071067811865469,0.4472135954999579,-0.2883351727721264,0.4858922635027014
2013-08-14,South Korea,Peru,0,0,0,0,Friendly,False,1,17.0,-0.2,0,0.2,0.10498175522498507,-0.4203745732451382,1.0,1798.0,1728.0,70.0,1697.0,0.0,0.2,0.836660026534075,0.4472135954999579,-0.19222344851474835,-0.009405157664870156
2013-09-06,South Korea,Haiti,4,1,3,1,Friendly,False,2,23.0,-0.4,1,0.0,0.06998783681665666,-0.2802497154967586,1.0,1798.0,1428.0,370.0,1720.4,,0.0,0.5477225575051653,0.0,-0.4614822990098352,-0.33960343844325225
2013-09-10,South Korea,Croatia,1,2,-1,-1,Friendly,False,0,4.0,0.4,0,0.2,0.3799918912111047,0.8131668563354952,1.0,1678.0,1872.0,-194.0,1670.2,0.0,0.0,1.51657508881031,0.4472135954999579,0.025678467326778198,1.1069310410378357
2013-10-12,South Korea,Brazil,0,2,-2,-1,Friendly,False,0,32.0,0.2,0,0.2,0.2533279274740698,0.20877790422366316,1.0,1678.0,2119.0,-441.0,1693.0,0.0,0.0,1.6431676725154982,0.4472135954999579,0.017118978217852715,0.40462069402522294
2013-10-15,South Korea,Mali,3,1,2,1,Friendly,False,2,3.0,-0.2,1,0.2,0.16888528498271316,-0.5274813971842248,1.0,1678.0,1562.0,116.0,1789.6,1.0,0.0,1.9235384061671343,0.4472135954999579,0.011412652145235375,-0.3969195373165185
2013-11-15,South Korea,Switzerland,2,1,1,1,Friendly,False,2,31.0,0.4,1,0.4,0.44592352332180885,0.3150124018771836,1.0,1678.0,1847.0,-169.0,1741.8,1.0,0.25,2.073644135332772,0.5477225575051661,0.34094176809682375,0.7353869751223219
2013-11-19,South Korea,Russia,1,2,-1,-1,Friendly,True,0,4.0,0.6,0,0.6,0.6306156822145392,0.5433416012514557,1.0,1687.0,1845.0,-158.0,1765.6,0.0,0.5,2.073644135332772,0.5477225575051661,0.5606278453978826,0.8235913167482143
2014-01-25,South Korea,Costa Rica,1,0,1,1,Friendly,True,2,67.0,-0.2,1,0.4,0.4204104548096928,0.028894400834303797,1.0,1687.0,1734.0,-47.0,1849.0,1.0,0.4,1.6431676725154982,0.5477225575051661,0.040418563598588086,-0.7842724555011914
2014-01-29,South Korea,Mexico,0,4,-4,-1,Friendly,True,0,4.0,0.2,0,0.6,0.6136069698731285,0.35259626722286924,1.0,1687.0,1769.0,-82.0,1821.4,0.0,0.6,1.6431676725154982,0.5477225575051661,0.36027904239905867,0.14381836299920608
2014-02-01,South Korea,USA,0,2,-2,-1,Friendly,False,0,3.0,-0.2,0,0.6,0.4090713132487523,-1.0982691551847539,1.0,1687.0,1861.0,-174.0,1751.4,0.0,0.6,2.3874672772626644,0.5477225575051661,0.24018602826603913,-0.570787758000529
2014-03-05,South Korea,Greece,2,0,2,1,Friendly,False,2,32.0,-1.0,1,0.4,0.2727142088325015,-1.3988461034565027,1.0,1687.0,1840.0,-153.0,1811.2,1.0,0.4,2.1213203435596424,0.5477225575051661,-0.17320931448930732,-1.7138585053336863
2014-05-28,South Korea,Tunisia,0,1,-1,-1,Friendly,False,0,84.0,-0.8,0,0.4,0.5151428058883344,-0.2658974023043352,1.0,1687.0,1579.0,108.0,1809.8,0.0,0.4,2.3874672772626644,0.5477225575051661,-0.11547287632620484,-0.8092390035557908
2014-06-09,South Korea,Ghana,0,4,-4,-1,Friendly,True,0,12.0,-0.8,0,0.4,0.3434285372588896,-0.5105982682028901,1.0,1687.0,1697.0,-10.0,1756.6,0.0,0.4,2.3874672772626644,0.5477225575051661,-0.07698191755080319,-0.539492669037194
2014-06-17,South Korea,Russia,1,1,0,0,World Cup,True,1,8.0,-1.8,0,0.2,0.22895235817259307,-1.6737321788019266,5.0,1687.0,1845.0,-158.0,1749.2,0.0,0.2,2.4899799195977463,0.4472135954999579,-0.3846546117005354,-2.0263284460247957
2014-06-22,South Korea,Algeria,2,4,-2,-1,World Cup,True,0,5.0,-1.0,0,0.2,0.1526349054483954,-1.1158214525346177,5.0,1687.0,1583.0,104.0,1764.4,0.0,0.2,2.2360679774997894,0.4472135954999579,-0.2564364078003569,-0.017552297349863855
2014-06-26,South Korea,Belgium,0,1,-1,-1,World Cup,True,0,4.0,-1.0,0,0.2,0.10175660363226359,-1.4105476350230786,5.0,1687.0,1835.0,-148.0,1708.8,0.0,0.2,2.2360679774997894,0.4472135954999579,-0.17095760520023795,-0.011701531566575829
2014-09-05,South Korea,Venezuela,3,1,2,1,Friendly,False,2,71.0,-1.6,1,0.0,0.0678377357548424,-1.273698423348719,1.0,1687.0,1710.0,-23.0,1707.8,1.0,0.0,1.5165750888103098,0.0,-0.44730507013349197,-1.0078010210443837
2014-09-08,South Korea,Uruguay,0,1,-1,-1,Friendly,False,0,3.0,-1.0,0,0.2,0.37855849050322826,-0.18246561556581264,1.0,1687.0,1915.0,-228.0,1734.0,0.0,0.2,2.2360679774997894,0.4472135954999579,0.03512995324433865,0.32813265263707747
2014-10-10,South Korea,Paraguay,2,0,2,1,Friendly,False,2,32.0,-0.4,1,0.2,0.2523723270021522,-0.4549770770438751,1.0,1687.0,1712.0,-25.0,1777.6,1.0,0.2,1.5165750888103098,0.4472135954999579,0.0234199688295591,1.2187551017580516
2014-10-14,South Korea,Costa Rica,1,3,-2,-1,Friendly,False,0,4.0,0.0,0,0.4,0.5015815513347681,0.3633486153040833,1.0,1687.0,1734.0,-47.0,1751.0,0.0,0.4,1.8708286933869704,0.5477225575051661,0.3489466458863727,1.479170067838701
